category,device,vendor,product,cve_count,facet,allowed_values,Value,Confidence,Reasoning
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,McuClass,High,Wi-Fi LED controller is MCU-class.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer lighting accessory.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,TelemetryData,High,On/off and usage state can imply occupancy.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,Updated via myStrom tooling/app.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,formFactor,Fixed|Portable|Worn|unsure,Fixed,Low,Installed along a surface and left in place.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,hasWebAdminUI,true|false|unsure,true,High,myStrom local web UI for configuration.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor LED strip.
lighting,mystrom:wifi_led_strip,mystrom,wifi_led_strip,4,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the name.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,actuatesPhysical,true|false|unsure,true,High,Switched plug cuts/restores power to a load.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,ComfortActuation,High,Convenience power switching; not entry or injury-class.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,capturesAV,true|false|unsure,false,High,Smart plug has no camera/mic.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudRequired,High,Classic Wemo primary control path used Belkin cloud.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,EmbeddedLinux,Low,Wemo plugs historically ran an embedded networked stack.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Mass-market retail smart plug.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,TelemetryData,High,Insight energy/usage traces support occupancy inference.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaAutomatic,Low,Wemo firmware commonly arrived as automatic cloud OTA.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,formFactor,Fixed|Portable|Worn|unsure,Portable,High,Plug-in module moved between outlets.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,hasWebAdminUI,true|false|unsure,false,High,App/cloud administered; not a LAN web appliance.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor plug.
smartplugs,belkin:wemo_insight_smart_plug,belkin,wemo_insight_smart_plug,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,DeclaredLifetime,Low,Wemo line had a publicly announced end-of-support.
smartplugs,meross:mss550x,meross,mss550x,1,actuatesPhysical,true|false|unsure,true,High,In-wall smart switch switches lighting loads.
smartplugs,meross:mss550x,meross,mss550x,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,ComfortActuation,High,Lighting/comfort switching only.
smartplugs,meross:mss550x,meross,mss550x,1,capturesAV,true|false|unsure,false,High,No camera/mic on a wall switch.
smartplugs,meross:mss550x,meross,mss550x,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudRequired,High,Meross switches are primarily cloud/app controlled.
smartplugs,meross:mss550x,meross,mss550x,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,McuClass,Low,Wi-Fi wall switches are typically MCU-class.
smartplugs,meross:mss550x,meross,mss550x,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail DIY smart switch.
smartplugs,meross:mss550x,meross,mss550x,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,TelemetryData,High,Switch state/usage implies occupancy.
smartplugs,meross:mss550x,meross,mss550x,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,Firmware updates via Meross app.
smartplugs,meross:mss550x,meross,mss550x,1,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,In-wall fixed install.
smartplugs,meross:mss550x,meross,mss550x,1,hasWebAdminUI,true|false|unsure,false,High,App-managed; no local web admin as a product class.
smartplugs,meross:mss550x,meross,mss550x,1,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor wall switch.
smartplugs,meross:mss550x,meross,mss550x,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,UndeclaredLifetime,Low,Consumer Wi-Fi switch brands typically undeclared lifetime.
smartspeakers,google:home,google,home,2,actuatesPhysical,true|false|unsure,true,Low,Voice assistant can command other home actuators.
smartspeakers,google:home,google,home,2,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,ComfortActuation,Low,Typical commanded effects are comfort/automation.
smartspeakers,google:home,google,home,2,capturesAV,true|false|unsure,true,High,Always-listening far-field microphones.
smartspeakers,google:home,google,home,2,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudRequired,High,Google Assistant primary path requires Google cloud.
smartspeakers,google:home,google,home,2,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,EmbeddedLinux,High,Google Home speaker runs an embedded Cast/Assistant OS.
smartspeakers,google:home,google,home,2,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Mass-market retail smart speaker.
smartspeakers,google:home,google,home,2,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,High,Always-on mic audio of the home interior.
smartspeakers,google:home,google,home,2,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaAutomatic,High,Google Home devices auto-update from Google.
smartspeakers,google:home,google,home,2,formFactor,Fixed|Portable|Worn|unsure,Portable,High,Freestanding speaker moved around the home.
smartspeakers,google:home,google,home,2,hasWebAdminUI,true|false|unsure,false,High,"Administered via Google Home app, not LAN HTTP admin."
smartspeakers,google:home,google,home,2,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor speaker.
smartspeakers,google:home,google,home,2,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Exact published support window not fixed by the name alone.
smartspeakers,google:nest_mini,google,nest_mini,2,actuatesPhysical,true|false|unsure,true,Low,Assistant can command other home actuators.
smartspeakers,google:nest_mini,google,nest_mini,2,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,ComfortActuation,Low,Typical commanded effects are comfort/automation.
smartspeakers,google:nest_mini,google,nest_mini,2,capturesAV,true|false|unsure,true,High,Always-listening microphones.
smartspeakers,google:nest_mini,google,nest_mini,2,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudRequired,High,Assistant features require Google cloud.
smartspeakers,google:nest_mini,google,nest_mini,2,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,EmbeddedLinux,High,Nest Mini runs Google embedded speaker OS.
smartspeakers,google:nest_mini,google,nest_mini,2,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail smart speaker.
smartspeakers,google:nest_mini,google,nest_mini,2,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,High,Always-on mic audio.
smartspeakers,google:nest_mini,google,nest_mini,2,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaAutomatic,High,Automatic Google OTA updates.
smartspeakers,google:nest_mini,google,nest_mini,2,formFactor,Fixed|Portable|Worn|unsure,Portable,High,Small freestanding speaker.
smartspeakers,google:nest_mini,google,nest_mini,2,hasWebAdminUI,true|false|unsure,false,High,App-administered; no LAN web admin.
smartspeakers,google:nest_mini,google,nest_mini,2,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor speaker.
smartspeakers,google:nest_mini,google,nest_mini,2,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,actuatesPhysical,true|false|unsure,true,Low,Alexa can command other home actuators.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,ComfortActuation,Low,Typical commanded effects are comfort/automation.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,capturesAV,true|false|unsure,true,High,Alexa built-in implies always-listening mics.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudRequired,High,Alexa primary path requires Amazon cloud.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,Low,Lenovo Alexa clocks typically run Android-derived Fire/AOSP stacks.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail smart clock.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,High,Microphone audio of the room.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaAutomatic,High,Alexa devices commonly auto-update.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,formFactor,Fixed|Portable|Worn|unsure,Portable,High,"Bedside/table clock, movable."
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,hasWebAdminUI,true|false|unsure,false,High,App/Alexa administered; no LAN web admin.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor clock.
smartspeakers,lenovo:smart_clock_essential_with_alexa_built_in,lenovo,smart_clock_essential_with_alexa_built_in,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the name.
smartspeakers,sonos:era_100,sonos,era_100,4,actuatesPhysical,true|false|unsure,false,High,Speaker playback only; no home actuator.
smartspeakers,sonos:era_100,sonos,era_100,4,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuator on the Era 100.
smartspeakers,sonos:era_100,sonos,era_100,4,capturesAV,true|false|unsure,true,High,Era 100 has microphones for tuning/voice.
smartspeakers,sonos:era_100,sonos,era_100,4,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,High,Sonos works on-LAN; cloud accounts optional for extras.
smartspeakers,sonos:era_100,sonos,era_100,4,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,EmbeddedLinux,High,Sonos speakers run embedded Linux.
smartspeakers,sonos:era_100,sonos,era_100,4,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail smart speaker.
smartspeakers,sonos:era_100,sonos,era_100,4,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,High,On-device microphones capture room audio.
smartspeakers,sonos:era_100,sonos,era_100,4,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,High,Sonos updates are approved/started in the Sonos app.
smartspeakers,sonos:era_100,sonos,era_100,4,formFactor,Fixed|Portable|Worn|unsure,Portable,High,Freestanding speaker.
smartspeakers,sonos:era_100,sonos,era_100,4,hasWebAdminUI,true|false|unsure,false,High,"Controlled via Sonos app/local protocols, not a web admin UI."
smartspeakers,sonos:era_100,sonos,era_100,4,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor speaker.
smartspeakers,sonos:era_100,sonos,era_100,4,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,actuatesPhysical,true|false|unsure,false,High,Media stick; no physical home actuator.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical actuation capability.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,capturesAV,true|false|unsure,false,High,Streaming stick has no camera/mic.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudRequired,High,Streaming services/channel store require cloud connectivity.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,EmbeddedLinux,Low,Roku OS is an embedded appliance stack.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Mass-market retail stick.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,TelemetryData,High,Viewing/usage telemetry; no onboard AV capture.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaAutomatic,High,Roku devices auto-update over the network.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,formFactor,Fixed|Portable|Worn|unsure,Portable,High,HDMI stick moved between TVs.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,hasWebAdminUI,true|false|unsure,false,High,Settings on-device/app; not a LAN web admin appliance.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor entertainment device.
streaming,roku:streaming_stick_4k,roku,streaming_stick_4k,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not fixed by the product name alone.
streaming,samsung:x14h,samsung,x14h,1,actuatesPhysical,true|false|unsure,unsure,Low,Model string alone does not identify the appliance function.
streaming,samsung:x14h,samsung,x14h,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,unsure,Low,Cannot judge actuation class from x14h alone.
streaming,samsung:x14h,samsung,x14h,1,capturesAV,true|false|unsure,unsure,Low,No camera/mic cue in the opaque model code.
streaming,samsung:x14h,samsung,x14h,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,unsure,Low,Cloud path unknown for this SKU.
streaming,samsung:x14h,samsung,x14h,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,unsure,Low,OS tier unknown from the model code.
streaming,samsung:x14h,samsung,x14h,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,unsure,Low,Channel unknown from the model code.
streaming,samsung:x14h,samsung,x14h,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,unsure,Low,Data class unknown without knowing the product.
streaming,samsung:x14h,samsung,x14h,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,unsure,Low,Update path unknown from the model code.
streaming,samsung:x14h,samsung,x14h,1,formFactor,Fixed|Portable|Worn|unsure,unsure,Low,Form factor unknown from the model code.
streaming,samsung:x14h,samsung,x14h,1,hasWebAdminUI,true|false|unsure,unsure,Low,Admin UI unknown from the model code.
streaming,samsung:x14h,samsung,x14h,1,placement,Either|Indoor|Outdoor|unsure,Indoor,Low,Streaming-category device is presumed indoor.
streaming,samsung:x14h,samsung,x14h,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window unknown from the model code.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,actuatesPhysical,true|false|unsure,false,High,"KD-43XE7000 Display/media device, no home actuator."
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:kd-43xe7000,sony,kd-43xe7000,3,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,actuatesPhysical,true|false|unsure,false,High,"KD-43XE7093 Display/media device, no home actuator."
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:kd-43xe7093,sony,kd-43xe7093,3,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,actuatesPhysical,true|false|unsure,false,High,"KD-49XE7005 Display/media device, no home actuator."
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:kd-49xe7005,sony,kd-49xe7005,3,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,actuatesPhysical,true|false|unsure,false,High,"KDL-65W850C Display/media device, no home actuator."
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:kdl-65w850c,sony,kdl-65w850c,2,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,actuatesPhysical,true|false|unsure,false,High,"XBR-55X809C Display/media device, no home actuator."
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:xbr-55x809c,sony,xbr-55x809c,2,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,actuatesPhysical,true|false|unsure,false,High,"XBR-65X930C Display/media device, no home actuator."
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
