Verdicts,Review Reason,cve_id,description,cpe_strings,Difference Type,published,cvss_score,cvss_version,cwe_ids,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Human Verdict 1,Human Notes 1,Human Verdict 2,Human Notes 2
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3791,An information disclosure vulnerability was reported in some Motorola-branded Binatone Hubble Cameras that could allow an unauthenticated attacker on the same subnet to download an encrypted log file containing sensitive information such as WiFi SSID and password.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,6.5,3.1,CWE-532,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"The Binatone Hubble cameras are baby monitors, which the category scope explicitly excludes (baby monitors to baby monitors).",,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3792,Some device communications in some Motorola-branded Binatone Hubble Cameras with backend Hubble services are not encrypted which could lead to the communication channel being accessible by an attacker.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,5.3,3.1,CWE-319,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"The Binatone Hubble cameras are baby monitors, which the category scope explicitly excludes (baby monitors to babymonitor).",,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3793,An improper access control vulnerability was reported in some Motorola-branded Binatone Hubble Cameras which could allow an unauthenticated attacker on the same network as the device to access administrative pages that could result in information disclosure or device firmware update with verified firmware.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,5.3,3.1,CWE-424,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2022-30620,"On Cellinx Camera with guest enabled, attacker with web access can elevate privileges to administrative: ""1"" to ""0"" privileges by changing the following cookie values from ""is_admin"", ""showConfig"". Administrative Privileges which allows changing various configuration in the camera.",cpe:2.3:o:cellinx:cellinx_nvt_-_ip_ptz_camera_firmware:3.2.0:*:*:*:*:*:*:*|cpe:2.3:o:cellinx:cellinx_nvt_-_ip_ptz_camera_firmware:3.2.1:*:*:*:*:*:*:*|cpe:2.3:h:cellinx:cellinx_nvt_-_ip_ptz_camera:-:*:*:*:*:*:*:*,keyword_only,2022-07-18,8.8,3.1,CWE-565,No,Low,"Cellinx NVT is a professional/integrator PTZ network-camera brand, not a consumer home camera.",Maybe,Low,The IP PTZ camera is clearly a camera but consumer residential deployment is not established.,Yes,High,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2022-30621,"Allows a remote user to read files on the camera's OS ""GetFileContent.cgi"". Reading arbitrary files on the camera's OS as root user.",cpe:2.3:o:cellinx:cellinx_nvt_-_ip_ptz_camera_firmware:3.2.0:*:*:*:*:*:*:*|cpe:2.3:o:cellinx:cellinx_nvt_-_ip_ptz_camera_firmware:3.2.1:*:*:*:*:*:*:*|cpe:2.3:h:cellinx:cellinx_nvt_-_ip_ptz_camera:-:*:*:*:*:*:*:*,keyword_only,2022-07-18,6.5,3.1,CWE-706,No,Low,"Cellinx NVT is a professional/integrator PTZ network-camera brand, not a consumer home camera.",Maybe,Low,The IP PTZ camera is clearly a camera but consumer residential deployment is not established.,Yes,High,,,,,
C:No/High  X:Maybe/Low  G:Yes/High,judgments not unanimous,CVE-2023-24505,"
Milesight NCR/camera version 71.8.0.6-r5 discloses sensitive information through an unspecified request. 

",cpe:2.3:o:milesight:ncr\/camera_firmware:71.8.0.6-r5:*:*:*:*:*:*:*|cpe:2.3:h:milesight:ncr\/camera:-:*:*:*:*:*:*:*,keyword_only,2023-05-08,7.5,3.1,CWE-200|CWE-863,No,High,"Milesight NCR/camera is a professional/commercial network camera/recorder, not a consumer home device.",Maybe,Low,Hardware CPE suggests surveillance gear; unclear if this is a consumer home camera.,Yes,High,,,,,
C:No/High  X:Maybe/Low  G:Yes/High,judgments not unanimous,CVE-2023-24506,"


Milesight NCR/camera version 71.8.0.6-r5 exposes credentials through an unspecified request. 

 

",cpe:2.3:o:milesight:ncr\/camera_firmware:71.8.0.6-r5:*:*:*:*:*:*:*|cpe:2.3:h:milesight:ncr\/camera:-:*:*:*:*:*:*:*,keyword_only,2023-05-08,7.5,3.1,CWE-522,No,High,"Milesight NCR/camera is a professional/commercial network camera/recorder, not a consumer home device.",Maybe,Low,Hardware CPE suggests surveillance gear; unclear if this is a consumer home camera.,Yes,High,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2007-4927,axis-cgi/buffer/command.cgi on the AXIS 207W camera allows remote authenticated users to cause a denial of service (reboot) via many requests with unique buffer names in the buffername parameter in a start action.,cpe:2.3:h:axis:207w_network_camera:*:*:*:*:*:*:*:*,keyword_only,2007-09-18,3.5,2.0,CWE-20,No,Low,"Axis is a professional/enterprise surveillance-camera brand (the known keyword-collision brand), outside consumer scope.",Maybe,Low,Axis 207W is a network camera but the description and CPE do not establish consumer residential deployment.,Yes,High,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2007-4928,"The AXIS 207W camera stores a WEP or WPA key in cleartext in the configuration file, which might allow local users to obtain sensitive information.",cpe:2.3:h:axis:207w_network_camera:*:*:*:*:*:*:*:*,keyword_only,2007-09-18,4.9,2.0,CWE-310,No,Low,"Axis is a professional/enterprise surveillance-camera brand (the known keyword-collision brand), outside consumer scope.",Maybe,Low,Axis 207W is a network camera but the description and CPE do not establish consumer residential deployment.,Yes,High,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2007-4929,"Multiple cross-site scripting (XSS) vulnerabilities in the AXIS 207W camera allow remote attackers to inject arbitrary web script or HTML via the camNo parameter to incl/image_incl.shtml, and other unspecified vectors.",cpe:2.3:h:axis:207w_network_camera:*:*:*:*:*:*:*:*,keyword_only,2007-09-18,4.3,2.0,CWE-79,No,Low,"Axis is a professional/enterprise surveillance-camera brand (the known keyword-collision brand), outside consumer scope.",Maybe,Low,Axis 207W is a network camera but the description and CPE do not establish consumer residential deployment.,Yes,High,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2007-4930,"Multiple cross-site request forgery (CSRF) vulnerabilities in the AXIS 207W camera allow remote attackers to perform certain actions as administrators via (1) axis-cgi/admin/restart.cgi, (2) the user and sgrp parameters to axis-cgi/admin/pwdgrp.cgi in an add action, or (3) the server parameter to admin/restartMessage.shtml.",cpe:2.3:h:axis:207w_network_camera:*:*:*:*:*:*:*:*,keyword_only,2007-09-18,4.3,2.0,CWE-352,No,Low,"Axis is a professional/enterprise surveillance-camera brand (the known keyword-collision brand), outside consumer scope.",Maybe,Low,Axis 207W is a network camera but the description and CPE do not establish consumer residential deployment.,Yes,High,,,,,
C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2012-3913,"The Cisco VC220 and VC240 cameras allow remote attackers to cause a denial of service (WebUI outage) via crafted packets, aka Bug IDs CSCtf73188, CSCtf88059, CSCtf87951, CSCtf87908, and CSCtf88019.",cpe:2.3:h:cisco:vc240_network_bullet_camera:-:*:*:*:*:*:*:*|cpe:2.3:h:cisco:video_surveillance_vc220_network_dome_camera:-:*:*:*:*:*:*:*,keyword_only,2013-08-01,5.0,2.0,,No,Low,"Cisco Video Surveillance VC220/VC240 are business/enterprise cameras, not consumer home cameras.",No,High,,Yes,High,,,,,
C:Yes/Low  X:No/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2015-2866,SQL injection vulnerability on the Grandstream GXV3611_HD camera with firmware before 1.0.3.9 beta allows remote attackers to execute arbitrary SQL commands by attempting to establish a TELNET session with a crafted username.,cpe:2.3:o:grandstream:gxv3611_hd_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:grandstream:gxv3611_hd:*:*:*:*:*:*:*:*,keyword_only,2015-07-08,7.5,2.0,CWE-89,Yes,Low,"Grandstream GXV is a SOHO/business IP camera; consumer-purchasable but the brand leans business, so category fit is borderline.",No,Low,"Grandstream GXV3611_HD is an IP security camera, but the GXV line is sold as commercial/SMB surveillance rather than consumer home cameras; excluding as pro IP cam with mild uncertainty.",Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2023-28704,Furbo dog camera has insufficient filtering for special parameter of device log management function. An unauthenticated remote attacker in the Bluetooth network with normal user privileges can exploit this vulnerability to perform command injection attack to execute arbitrary system commands or disrupt service.,cpe:2.3:o:furbo:dog_camera_firmware:542:*:*:*:*:*:*:*|cpe:2.3:h:furbo:dog_camera:-:*:*:*:*:*:*:*,keyword_only,2023-06-02,8.8,3.1,CWE-78,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/High  X:Maybe/Low  G:Yes/High,judgments not unanimous,CVE-2023-32220,Milesight NCR/camera version 71.8.0.6-r5 allows authentication bypass through an unspecified method.,cpe:2.3:o:milesight:ncr\/camera_firmware:71.8.0.6-r5:*:*:*:*:*:*:*|cpe:2.3:h:milesight:ncr\/camera:-:*:*:*:*:*:*:*,keyword_only,2023-06-12,9.8,3.1,CWE-287|CWE-863,No,High,"Milesight NCR/camera is a professional/commercial network camera/recorder, not a consumer home device.",Maybe,Low,Hardware CPE suggests surveillance gear; unclear if this is a consumer home camera.,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11633,A vulnerability was identified in Tomofun Furbo 360 and Furbo Mini. Affected by this issue is the function upload_file_to_s3 of the file collect_logs.sh of the component HTTP Traffic Handler. The manipulation leads to improper certificate validation. The attack may be initiated remotely. The attack is considered to have high complexity. The exploitation is known to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,5.9,3.1,CWE-287|CWE-295,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11634,A security flaw has been discovered in Tomofun Furbo 360 and Furbo Mini. This affects an unknown part of the component UART Interface. The manipulation results in information disclosure. An attack on the physical device is feasible. The exploit has been released to the public and may be exploited. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,4.6,3.1,CWE-200|CWE-284,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11635,A weakness has been identified in Tomofun Furbo 360 up to FB0035_FW_036. This vulnerability affects unknown code of the component File Upload. This manipulation causes resource consumption. Remote exploitation of the attack is possible. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,6.5,3.1,CWE-400|CWE-404,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11636,A security vulnerability has been detected in Tomofun Furbo 360 up to FB0035_FW_036. This issue affects some unknown processing of the component Account Handler. Such manipulation leads to server-side request forgery. The attack can be executed remotely. This attack is characterized by high complexity. The exploitability is assessed as difficult. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,8.1,3.1,CWE-918,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11637,A vulnerability was detected in Tomofun Furbo 360 up to FB0035_FW_036. Impacted is an unknown function of the component Audio Handler. Performing manipulation results in race condition. The attack is possible to be carried out remotely. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:-:*:*:*:*:*:*:*,keyword_only,2025-10-12,3.7,3.1,CWE-362,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11638,A flaw has been found in Tomofun Furbo 360 and Furbo Mini. The affected element is an unknown function of the component Bluetooth Handler. Executing manipulation can lead to denial of service. The attacker needs to be present on the local network. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,6.5,3.1,CWE-404,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11639,A vulnerability has been found in Tomofun Furbo 360 and Furbo Mini. The impacted element is an unknown function of the file collect_logs.sh of the component Debug Log S3 Bucket Handler. The manipulation leads to insecure storage of sensitive information. An attack has to be approached locally. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,5.5,3.1,CWE-200|CWE-922,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
