Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning
vendor_only,CVE-2026-2960,2026-02-23,A flaw has been found in D-Link DWR-M960 1.01.07. Affected by this issue is the function sub_468D64 of the file /boafrm/formDhcpv6s. Executing a manipulation of the argument submit-url can lead to stack-based buffer overflow. The attack can be executed remotely. The exploit has been published and may be used.,8.8,3.1,CWE-119|CWE-121,cpe:2.3:o:dlink:dwr-m960_firmware:1.01.07:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwr-m960:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-2961,2026-02-23,A vulnerability has been found in D-Link DWR-M960 1.01.07. This affects the function sub_4196C4 of the file /boafrm/formVpnConfigSetup of the component VPN Configuration Endpoint. The manipulation of the argument submit-url leads to stack-based buffer overflow. The attack is possible to be carried out remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-119|CWE-121,cpe:2.3:o:dlink:dwr-m960_firmware:1.01.07:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwr-m960:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-2962,2026-02-23,A vulnerability was found in D-Link DWR-M960 1.01.07. This vulnerability affects the function sub_460F30 of the file /boafrm/formDateReboot of the component Scheduled Reboot Configuration Endpoint. The manipulation of the argument submit-url results in stack-based buffer overflow. The attack may be performed from remote. The exploit has been made public and could be used.,8.8,3.1,CWE-119|CWE-121,cpe:2.3:o:dlink:dwr-m960_firmware:1.01.07:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwr-m960:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-71057,2026-02-26,Improper session management in D-Link Wireless N 300 ADSL2+ Modem Router DSL-124 ME_1.00 allows attackers to execute a session hijacking attack via spoofing the IP address of an authenticated user.,8.2,3.1,CWE-287|CWE-345|CWE-384,,No,High,
vendor_only,CVE-2026-20801,2026-03-03,"Cleartext Transmission of Sensitive Information (CWE-319) in a component used in the Gallagher Hanwha VMS and Gallagher NxWitness VMS integrations allows unprivileged users with local network access to view live video streams. 

 

This issue affects all versions of Gallagher NxWitness VMS integration prior to 9.10.017 and Gallagher Hanwha VMS integration prior to 9.10.025.",5.6,3.1,CWE-319,,No,Low,No CPE and no camera signal in the description; cannot tie this to a home camera.
vendor_only,CVE-2025-70236,2026-03-03,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetDomainFilter.,9.8,3.1,CWE-787|CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70237,2026-03-03,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetPortTr.,9.8,3.1,CWE-787|CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70241,2026-03-03,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetWANType_Wizard5.,9.8,3.1,CWE-787|CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70234,2026-03-03,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetQoS.,9.8,3.1,CWE-787|CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70239,2026-03-03,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetWAN_Wizard55.,9.8,3.1,CWE-787|CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70240,2026-03-03,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formSetWAN_Wizard51.,9.8,3.1,CWE-787|CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-3485,2026-03-03,A flaw has been found in D-Link DIR-868L 110b03. This affects the function sub_1BF84 of the component SSDP Service. This manipulation of the argument ST causes os command injection. It is possible to initiate the attack remotely. The exploit has been published and may be used. This vulnerability only affects products that are no longer supported by the maintainer.,9.8,3.1,CWE-77|CWE-78,cpe:2.3:o:dlink:dir-868l_firmware:110b03:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-868l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70218,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via POST to the goform/formAdvFirewall component.,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70220,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formAutoDetecWAN_wizard4.,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70223,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formAdvNetwork.,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70226,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formEasySetupWizard.,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70219,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the goform/formDeviceReboot.,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-46108,2026-03-04,D-link Dir-513 A1FW110 is vulnerable to Buffer Overflow in the function formTcpipSetup.,9.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:a1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70221,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formLogin.,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70225,2026-03-04,Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curtime parameter to the goform/formEasySetupWWConfig component,9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-70222,2026-03-04,"Stack buffer overflow vulnerability in D-Link DIR-513 v1.10 via the curTime parameter to goform/formLogin,goform/getAuthCode.",9.8,3.1,CWE-121,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-51346,2026-03-25,An issue in Eufy Homebase 2 version 3.3.4.1h allows a local attacker to obtain sensitive information via the cryptographic scheme.,7.7,3.1,CWE-330,,No,Low,No CPE and no camera signal in the description; cannot tie this to a home camera.
vendor_only,CVE-2026-5024,2026-03-29,A vulnerability was found in D-Link DIR-513 1.10. This issue affects the function formSetEmail of the file /goform/formSetEmail. Performing a manipulation of the argument curTime results in stack-based buffer overflow. The attack is possible to be carried out remotely. The exploit has been made public and could be used. This vulnerability only affects products that are no longer supported by the maintainer.,8.8,3.1,CWE-119|CWE-121|CWE-787,cpe:2.3:o:dlink:dir-513_firmware:1.10:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-513:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-5211,2026-03-31,"A flaw has been found in D-Link DNS-120, DNR-202L, DNS-315L, DNS-320, DNS-320L, DNS-320LW, DNS-321, DNR-322L, DNS-323, DNS-325, DNS-326, DNS-327L, DNR-326, DNS-340L, DNS-343, DNS-345, DNS-726-4, DNS-1100-4, DNS-1200-05 and DNS-1550-04 up to 20260205. This vulnerability affects the function UPnP_AV_Server_Path_Del of the file /cgi-bin/app_mgr.cgi. Executing a manipulation of the argument f_dir can lead to stack-based buffer overflow. The attack can be executed remotely. The exploit has been published and may be used.",8.8,3.1,CWE-119|CWE-121|CWE-787,cpe:2.3:o:dlink:dnr-202l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-202l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dnr-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1100-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1100-4:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-120_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-120:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1200-05_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1200-05:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1550-04_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1550-04:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-315l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-315l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-321_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-321:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-322l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-322l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-323_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-323:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-327l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-327l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-343_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-343:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-345_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-345:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-726-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-726-4:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-5212,2026-03-31,"A vulnerability has been found in D-Link DNS-120, DNR-202L, DNS-315L, DNS-320, DNS-320L, DNS-320LW, DNS-321, DNR-322L, DNS-323, DNS-325, DNS-326, DNS-327L, DNR-326, DNS-340L, DNS-343, DNS-345, DNS-726-4, DNS-1100-4, DNS-1200-05 and DNS-1550-04 up to 20260205. This issue affects the function Webdav_Upload_File of the file /cgi-bin/webdav_mgr.cgi. The manipulation of the argument f_file leads to stack-based buffer overflow. The attack is possible to be carried out remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-119|CWE-121|CWE-787,cpe:2.3:o:dlink:dnr-202l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-202l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dnr-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1100-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1100-4:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-120_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-120:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1200-05_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1200-05:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1550-04_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1550-04:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-315l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-315l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-321_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-321:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-322l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-322l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-323_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-323:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-327l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-327l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-343_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-343:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-345_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-345:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-726-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-726-4:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-5213,2026-03-31,"A vulnerability was determined in D-Link DNS-120, DNR-202L, DNS-315L, DNS-320, DNS-320L, DNS-320LW, DNS-321, DNR-322L, DNS-323, DNS-325, DNS-326, DNS-327L, DNR-326, DNS-340L, DNS-343, DNS-345, DNS-726-4, DNS-1100-4, DNS-1200-05 and DNS-1550-04 up to 20260205. The affected element is the function cgi_adduser_to_session of the file /cgi-bin/account_mgr.cgi. This manipulation of the argument read_list causes stack-based buffer overflow. It is possible to initiate the attack remotely. The exploit has been publicly disclosed and may be utilized.",8.8,3.1,CWE-119|CWE-121|CWE-787,cpe:2.3:o:dlink:dnr-202l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-202l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dnr-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1100-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1100-4:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-120_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-120:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1200-05_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1200-05:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1550-04_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1550-04:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-315l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-315l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-321_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-321:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-322l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-322l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-323_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-323:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-327l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-327l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-343_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-343:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-345_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-345:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-726-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-726-4:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-5214,2026-03-31,"A vulnerability was found in D-Link DNS-120, DNR-202L, DNS-315L, DNS-320, DNS-320L, DNS-320LW, DNS-321, DNR-322L, DNS-323, DNS-325, DNS-326, DNS-327L, DNR-326, DNS-340L, DNS-343, DNS-345, DNS-726-4, DNS-1100-4, DNS-1200-05 and DNS-1550-04 up to 20260205. Impacted is the function cgi_addgroup_get_group_quota_minsize of the file /cgi-bin/account_mgr.cgi. The manipulation of the argument Name results in stack-based buffer overflow. The attack may be performed from remote. The exploit has been made public and could be used.",8.8,3.1,CWE-119|CWE-121|CWE-787,cpe:2.3:o:dlink:dnr-202l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-202l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dnr-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1100-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1100-4:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-120_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-120:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1200-05_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1200-05:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1550-04_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1550-04:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-315l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-315l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-321_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-321:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-322l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-322l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-323_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-323:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-327l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-327l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-343_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-343:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-345_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-345:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-726-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-726-4:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-5215,2026-03-31,"A vulnerability was identified in D-Link DNS-120, DNR-202L, DNS-315L, DNS-320, DNS-320L, DNS-320LW, DNS-321, DNR-322L, DNS-323, DNS-325, DNS-326, DNS-327L, DNR-326, DNS-340L, DNS-343, DNS-345, DNS-726-4, DNS-1100-4, DNS-1200-05 and DNS-1550-04 up to 20260205. The impacted element is the function cgi_get_ipv6 of the file /cgi-bin/network_mgr.cgi. Such manipulation leads to improper access controls. The exploit is publicly available and might be used.",5.3,3.1,CWE-266|CWE-284,cpe:2.3:o:dlink:dnr-202l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-202l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dnr-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dnr-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1100-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1100-4:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-120_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-120:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1200-05_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1200-05:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-1550-04_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-1550-04:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-315l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-315l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-321_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-321:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-322l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-322l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-323_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-323:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-326_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-326:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-327l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-327l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-343_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-343:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-345_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-345:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-726-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-726-4:-:*:*:*:*:*:*:*,No,High,
