Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Gemini Judgment,Gemini Confidence,Gemini Reasoning
vendor_only,CVE-2026-8260,2026-05-11,A vulnerability was found in D-Link DCS-935L up to 1.10.01. The impacted element is the function SetDeviceSettings of the file /web/cgi-bin/hnap/hnap_service of the component HNAP Service. The manipulation of the argument AdminPassword results in buffer overflow. The attack can be executed remotely. The exploit has been made public and could be used.,8.8,3.1,CWE-119|CWE-120,cpe:2.3:o:dlink:dcs-935l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-935l:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-36983,2026-05-11,D-Link DCS-932L v2.18.01 is vulnerable to Command Injection in the function sub_42EF14 of the file /bin/alphapd. The manipulation of the argument LightSensorControl leads to command injection.,7.3,3.1,CWE-77,cpe:2.3:o:dlink:dcs-932l_firmware:2.18.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-932l:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-11497,2026-06-08,A vulnerability has been found in D-Link DCS-5615 1.01.00. Affected by this vulnerability is an unknown functionality of the file /etc/conf.d/boa/boa.conf of the component Boa Webserver. Such manipulation leads to least privilege violation. The attack can be executed remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-266|CWE-272,cpe:2.3:o:dlink:dcs-5615_firmware:1.01.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5615:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-12174,2026-06-13,A security vulnerability has been detected in D-Link DCS-935L 1.10.01. This issue affects the function snprintf of the file /web/cgi-bin/greece/rhea of the component HTTP Handler. Such manipulation of the argument data leads to format string. The attack may be launched remotely. The exploit has been disclosed publicly and may be used.,8.8,3.1,CWE-119|CWE-134,cpe:2.3:o:dlink:dcs-935l_firmware:1.10.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-935l:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2012-5306,2012-10-06,"Stack-based buffer overflow in the SelectDirectory method in DcsCliCtrl.dll in Camera Stream Client ActiveX Control, as used in D-Link DCS-5605 PTZ IP Network Camera, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a long string argument.",9.3,2.0,CWE-119,cpe:2.3:a:dlink:camera_stream_client_activex_control:1.0.0.4519:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5605_ptz_ip_network_camera:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2012-5319,2012-10-08,"Cross-site request forgery (CSRF) vulnerability in setup/security.cgi in D-Link DCS-900, DCS-2000, and DCS-5300 allows remote attackers to hijack the authentication of administrators for requests that change the administrator password via the rootpass parameter.",6.8,2.0,CWE-352,cpe:2.3:h:dlink:dcs-2000:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5300:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-900:-:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2015-2880,2017-04-10,TRENDnet WiFi Baby Cam TV-IP743SIC has a password of admin for the backdoor root account.,8.8,3.0,CWE-287,cpe:2.3:h:trendnet:tv-ip743sic:-:*:*:*:*:*:*:*,,,
keyword_only,CVE-2018-18767,2018-12-20,"An issue was discovered in D-Link 'myDlink Baby App' version 2.04.06. Whenever actions are performed from the app (e.g., change camera settings or play lullabies), it communicates directly with the Wi-Fi camera (D-Link 825L firmware 1.08) with the credentials (username and password) in base64 cleartext. An attacker could conduct an MitM attack on the local network and very easily obtain these credentials.",7.0,3.0,CWE-326,cpe:2.3:a:dlink:mydlink_baby_camera_monitor:2.04.06:*:*:*:*:*:*:*|cpe:2.3:o:d-link:dcs-825l_firmware:1.08:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-825l:-:*:*:*:*:*:*:*,Yes,High,
cpe_expansion,CVE-2026-1419,2026-01-26,A weakness has been identified in D-Link DCS700l 1.03.09. Affected is an unknown function of the file /setDayNightMode of the component Web Form Handler. Executing a manipulation of the argument LightSensorControl can lead to command injection. The attack may be launched remotely. The exploit has been made available to the public and could be used for attacks.,7.2,3.1,CWE-74|CWE-77,cpe:2.3:o:dlink:dcs-700l_firmware:1.03.09:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-700l:-:*:*:*:*:*:*:*,No,Low,"The DCS-700L is a general-purpose IP camera, not specifically marketed or sold as a baby monitor."
intersection,CVE-2015-2886,2017-04-10,"iBaby M6 allows remote attackers to obtain sensitive information, related to the ibabycloud.com service.",7.5,3.0,CWE-200,cpe:2.3:o:ibaby:m6_baby_monitor_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ibaby:m6_baby_monitor:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2015-2887,2017-04-10,iBaby M3S has a password of admin for the backdoor admin account.,9.8,3.0,CWE-798,cpe:2.3:o:ibaby:m3s_baby_monitor_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ibaby:m3s_baby_monitor:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2022-34138,2023-02-03,Insecure direct object references (IDOR) in the web server of Biltema IP and Baby Camera Software v124 allows attackers to access sensitive information.,7.5,3.1,CWE-639,cpe:2.3:o:biltema:baby_camera_firmware:124:*:*:*:*:*:*:*|cpe:2.3:h:biltema:baby_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:biltema:ip_camera_firmware:124:*:*:*:*:*:*:*|cpe:2.3:h:biltema:ip_camera:-:*:*:*:*:*:*:*,,,
intersection,CVE-2018-7661,2018-03-04,Papenmeier WiFi Baby Monitor Free & Lite before 2.02.2 allows remote attackers to obtain audio data via certain requests to TCP ports 8258 and 8257.,5.3,3.0,CWE-200,cpe:2.3:a:babyphonemobile:wifi_baby_monitor:*:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2017-11563,2018-08-24,"D-Link EyeOn Baby Monitor (DCS-825L) 1.08.1 has a remote code execution vulnerability. A UDP ""Discover"" service, which provides multiple functions such as changing the passwords and getting basic information, was installed on the device. A remote attacker can send a crafted UDP request to finderd to perform stack overflow and execute arbitrary code with root privilege on the device.",9.8,3.0,CWE-119,cpe:2.3:o:dlink:eyeon_baby_monitor_firmware:1.08.1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:eyeon_baby_monitor:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2017-11564,2018-08-24,The D-Link EyeOn Baby Monitor (DCS-825L) 1.08.1 has multiple command injection vulnerabilities in the web service framework. An attacker can forge malicious HTTP requests to execute commands; authentication is required before executing the attack.,8.8,3.0,CWE-787,cpe:2.3:o:dlink:eyeon_baby_monitor_firmware:1.08.1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:eyeon_baby_monitor:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2024-46959,2024-09-18,runofast Indoor Security Camera for Baby Monitor has a default password of password for the root account. This allows access to the /stream1 URI via the rtsp:// protocol to receive the video and audio stream.,6.5,3.1,CWE-259,,Yes,High,
intersection,CVE-2026-33361,2026-05-11,"In Meari IoT SDK image handling (libmrplayer.so) as observed in CloudEdge 5.5.0 (build 220), Arenti 1.8.1 (build 220), and related white-label apps (<= 1.8.x), baby monitor "".jpgx3"" files use reversible XOR over only the first 1024 bytes with a predictable key derivation model.",7.5,3.1,CWE-326,,Yes,High,
