Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Review Status,Needs Human Review,Review Reason,Final Judgment,Final Source
intersection,CVE-2021-31793,2021-05-06,An issue exists on NightOwl WDB-20-V2 WDB-20-V2_20190314 devices that allows an unauthenticated user to gain access to snapshots and video streams from the doorbell. The binary app offers a web server on port 80 that allows an unauthenticated user to take a snapshot from the doorbell camera via the /snapshot URI.,7.5,3.1,CWE-306,cpe:2.3:o:nightowlsp:wdb-20_firmware:20190314:*:*:*:*:*:*:*|cpe:2.3:h:nightowlsp:wdb-20:v2:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2020-28713,2021-06-08,"Incorrect access control in push notification service in Night Owl Smart Doorbell FW version 20190505 allows remote users to send push notification events via an exposed PNS server. A remote attacker can passively record push notification events which are sent over an insecure web request. The web service does not authenticate requests, and allows attackers to send an indefinite amount of motion or doorbell events to a user's mobile application by either replaying or deliberately crafting false events.",6.5,3.1,CWE-294,cpe:2.3:o:nightowlsp:smart_doorbell_firmware:20190505:*:*:*:*:*:*:*|cpe:2.3:h:nightowlsp:smart_doorbell:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2024-34896,2025-02-03,"An issue in Nedis SmartLife Video Doorbell (WIFICDP10GY), Nedis SmartLife IOS v1.4.0 causes users who are disconnected from a previous peer-to-peer connection with the device to still have access to live video feed.",7.5,3.1,,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55626,2025-08-22,An Insecure Direct Object Reference (IDOR) vulnerability in Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 allows unauthorized attackers to access the Admin-only settings and edit the session storage.,5.3,3.1,CWE-284,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55627,2025-08-22,Insufficient privilege verification in Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 allows authenticated attackers to create accounts with elevated privileges.,5.3,3.1,CWE-269,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55629,2025-08-22,Insecure permissions in Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 allow attackers to arbitrarily change other users' passwords via manipulation of the userName value.,6.5,3.1,CWE-378,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55630,2025-08-22,A discrepancy in the error message returned by the login function of Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 when entering the wrong username and password allows attackers to enumerate existing accounts.,7.3,3.1,CWE-284,cpe:2.3:o:reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime_firmware:3.0.0.4662_2503122283:*:*:*:*:*:*:*|cpe:2.3:h:reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55631,2025-08-22,"Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 was discovered to manage users' sessions system wide instead of an account-by-account basis, potentially leading to a Denial of Service (DoS) via resource exhaustion. NOTE: the Supplier reports that the system-wide limit is intentional.",4.0,3.1,CWE-400,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55634,2025-08-22,Incorrect access control in the RTMP server settings of Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 allows unauthorized attackers to cause a Denial of Service (DoS) via initiating a large number of simultaneous ffmpeg-based stream pushes.,7.5,3.1,CWE-400,cpe:2.3:o:reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime_firmware:3.0.0.4662_2503122283:*:*:*:*:*:*:*|cpe:2.3:h:reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-55637,2025-08-22,Reolink Smart 2K+ Plug-in Wi-Fi Video Doorbell with Chime - firmware v3.0.0.4662_2503122283 was discovered to contain a command injection vulnerability via the setddns_pip_system() function.,9.8,3.1,CWE-77,cpe:2.3:o:reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime_firmware:3.0.0.4662_2503122283:*:*:*:*:*:*:*|cpe:2.3:h:reolink:smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-56675,2025-09-30,The EKEN video doorbell T6 BT60PLUS_MAIN_V1.0_GC1084_20230531 periodically sends debug logs to the EKEN cloud servers with sensitive information such as the Wi-Fi SSID and password.,3.5,3.1,CWE-669,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-60855,2025-10-16,"Reolink Video Doorbell WiFi DB_566128M5MP_W performs insufficient validation of firmware update signatures. This allows attackers to load malicious firmware images, resulting in arbitrary code execution with root privileges. NOTE: this is disputed by the Supplier because the integrity of updates is instead assured via a ""private encryption algorithm"" and other ""tamper-proof verification.""",5.1,3.1,CWE-77,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-60856,2025-10-20,"Reolink Video Doorbell WiFi DB_566128M5MP_W allows root shell access through an unsecured UART/serial console. An attacker with physical access can connect to the exposed interface and execute arbitrary commands with root privileges. NOTE: this is disputed by the Supplier because of ""certain restrictions on users privately connecting serial port cables"" and because ""the root user has a password and it meets the requirements of password security complexity.""",6.8,3.1,CWE-306|CWE-922,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2025-64983,2025-11-26,Smart Video Doorbell firmware versions prior to 2.01.078 contain an active debug code vulnerability that allows an attacker to connect via Telnet and gain access to the device.,8.0,3.0,CWE-489,,Yes,High,,Yes,High,,Yes,Low,"The description mentions 'Smart Video Doorbell' but does not specify a brand or model, making it generic. However, it fits the category definition.",complete,No,,Yes,ai-consensus
intersection,CVE-2025-60858,2025-10-28,"Reolink Video Doorbell Wi-Fi DB_566128M5MP_W stores and transmits DDNS credentials in plaintext within its configuration and update scripts, allowing attackers to intercept or extract sensitive information.",7.5,3.1,CWE-200,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2024-58336,2025-12-30,Akuvox Smart Intercom S539 contains an unauthenticated vulnerability that allows remote attackers to access live video streams by requesting the video.cgi endpoint on port 8080. Attackers can retrieve video stream data without authentication by directly accessing the specified endpoint on affected Akuvox doorphone and intercom devices.,5.3,3.1,CWE-306,cpe:2.3:o:akuvox:s539_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:s539:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:s532_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:s532:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:x916_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:x916:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:x915_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:x915:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:x912_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:x912:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:r29_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:r29:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:r20k-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:r20k-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:r20a-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:r20a-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:c313w-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:c313w-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:ns-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:ns-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:nc-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:nc-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:nx-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:nx-2:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2024-58337,2025-12-30,Akuvox Smart Intercom S539 contains an improper access control vulnerability that allows users with 'User' privileges to modify API access settings and configurations. Attackers can exploit this vulnerability to escalate privileges and gain unauthorized access to administrative functionalities.,4.3,3.1,CWE-862,cpe:2.3:o:akuvox:s539_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:s539:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:s532_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:s532:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:x916_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:x916:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:x915_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:x915:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:x912_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:x912:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:r29_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:r29:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:e16c_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e16c:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:r20k-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:r20k-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:r20a-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:r20a-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:c313w-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:c313w-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:ns-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:ns-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:nc-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:nc-2:-:*:*:*:*:*:*:*|cpe:2.3:o:akuvox:nx-2_firmware:912.30.1.137:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:nx-2:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2026-38740,2026-05-14,"Foscam VD1 Video Doorbell before V5.3.13_1072 is vulnerable to Cleartext Transmission of Sensitive Information. The device transmits sensitive Session Description Protocol (SDP), including ICE credentials and candidates, in cleartext over network interfaces. An attacker with network visibility can intercept these credentials to hijack media streams or authenticate to Foscam's TURN/relay infrastructure to forward arbitrary traffic at the vendor's expense.",5.3,3.1,CWE-319,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
