Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,AI Judgment,AI Confidence,AI Judgment Reasoning
vendor_only,CVE-2018-19065,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The exported device configuration is encrypted with the hardcoded BpP+2R9*Q password in some cases.",7.5,3.0,CWE-798,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19066,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The exported device configuration is encrypted with the hardcoded Pxift* password in some cases.",7.5,3.0,CWE-798,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-56799,2025-10-21,Reolink desktop application 8.18.12 contains a command injection vulnerability in its scheduled cache-clearing mechanism via a crafted folder name. NOTE: this is disputed by the Supplier because a crafted folder name would arise only if the local user were attacking himself.,6.5,3.1,CWE-77,cpe:2.3:a:reolink:reolink:8.18.12:*:*:*:desktop:*:*:*,Yes,High,
vendor_only,CVE-2018-19077,2018-11-07,An issue was discovered on Foscam Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. RtspServer allows remote attackers to cause a denial of service (daemon hang or restart) via a negative integer in the RTSP Content-Length header.,7.5,3.0,CWE-125,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19067,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. There is a hardcoded Ak47@99 password for the factory~ account.",9.8,3.0,CWE-798,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19068,2018-11-07,An issue was discovered on Foscam Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The CGIProxy.fcgi?cmd=setTelnetSwitch feature is authorized for hidden factory credentials.,4.9,3.0,,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19063,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The admin account has a blank password.",9.8,3.0,CWE-798,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19069,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The CGIProxy.fcgi?cmd=setTelnetSwitch feature is authorized for the root user with a password of toor.",9.8,3.0,CWE-798,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19070,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. They allow remote attackers to execute arbitrary OS commands via shell metacharacters in the usrName parameter of a CGIProxy.fcgi addAccount action.",7.2,3.0,CWE-78,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-56800,2025-10-21,"Reolink desktop application 8.18.12 contains a vulnerability in its local authentication mechanism. The application implements lock screen password logic entirely on the client side using JavaScript within an Electron resource file. Because the password is stored and returned via a modifiable JavaScript property(a.settingsManager.lockScreenPassword), an attacker can patch the return value to bypass authentication. NOTE: this is disputed by the Supplier because the lock-screen bypass would only occur if the local user modified his own instance of the application.",5.1,3.1,CWE-290,cpe:2.3:a:reolink:reolink:8.18.12:*:*:*:desktop:*:*:*,Yes,High,
vendor_only,CVE-2018-19071,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. /mnt/mtd/boot.sh has 0777 permissions, allowing local users to control the commands executed at system start-up.",7.8,3.0,CWE-732,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19072,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. /mnt/mtd/app has 0777 permissions, allowing local users to replace an archive file (within that directory) to control what is extracted to RAM at boot time.",5.5,3.0,CWE-732,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19073,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. They allow attackers to execute arbitrary OS commands via shell metacharacters in the modelName, by leveraging /mnt/mtd/app/config/ProductConfig.xml write access.",7.2,3.0,CWE-78,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19074,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The firewall has no effect except for blocking port 443 and partially blocking port 88.",7.5,3.0,,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-19075,2018-11-07,"An issue was discovered on Foscam C2 devices with System Firmware 1.11.1.8 and Application Firmware 2.72.1.32, and Opticam i5 devices with System Firmware 1.5.2.11 and Application Firmware 2.21.1.128. The firewall feature makes it easier for remote attackers to ascertain credentials and firewall rules because invalid credentials lead to error -2, whereas rule-based blocking leads to error -8.",5.3,3.0,CWE-200,cpe:2.3:o:opticam:i5_application_firmware:2.21.1.128:*:*:*:*:*:*:*|cpe:2.3:o:opticam:i5_system_firmware:1.5.2.11:*:*:*:*:*:*:*|cpe:2.3:h:opticam:i5:-:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_application_firmware:2.72.1.32:*:*:*:*:*:*:*|cpe:2.3:o:foscam:c2_system_firmware:1.11.1.8:*:*:*:*:*:*:*|cpe:2.3:h:foscam:c2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-28809,2023-06-15,"Some access control products are vulnerable to a session hijacking attack because the product does not update the session ID after a user successfully logs in. To exploit the vulnerability, attackers have to request the session ID at the same time as a valid user logs in, and gain device operation permissions by forging the IP and session ID of an authenticated user.",7.5,3.1,CWE-284|CWE-384,cpe:2.3:o:hikvision:ds-k1t320efwx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ewx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ex_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfwx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mwx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341am_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341am:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341amf_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341cm_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341cm:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ewx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ex_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mwx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671m_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671m:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671mf_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671mf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671t_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671t:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671tm_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671tm:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671tm-3xf_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671tm-3xf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671tmf_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671tmf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671tmfw_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671tmfw:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671tmw_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671tmw:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t804af_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804af:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t804amf_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804amf:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2025-34130,2025-07-16,"An unauthenticated arbitrary file read exists in LILIN Digital Video Recorder (DVR) devices prior to firmware version 2.0b60_20200207 via the /z/zbin/net_html.cgi endpoint. This vulnerability allows attackers to read sensitive configuration files, such as /zconf/service.xml, which can then be used to facilitate further attacks including command injection. The vulnerability has been exploited in the wild in conjunction with other issues by botnets like FBot and Moobot.",,,CWE-200|CWE-306,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2023-47353,2024-02-06,An issue in the com.oneed.dvr.service.DownloadFirmwareService component of IMOU GO v1.0.11 allows attackers to force the download of arbitrary files.,8.8,3.1,CWE-494,cpe:2.3:a:imoulife:imou_go:1.0.11:*:*:*:*:android:*:*,Maybe,Low,"CPE vendor(s) 'imoulife' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2026-1241,2026-02-26,"The Pelco, Inc. Sarix Professional 3 Series Cameras are vulnerable to an authentication bypass issue in their web management interface. The flaw stems from inadequate enforcement of access controls, allowing certain functionality to be accessed without proper authentication. This weakness can lead to unauthorized viewing of live video streams, creating privacy concerns and operational risks for organizations relying on these cameras. Additionally, it may expose operators to regulatory and compliance challenges.",,,CWE-288,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2023-28813,2023-11-23,"An attacker could exploit a vulnerability by sending crafted messages to computers installed with this plug-in to modify plug-in parameters, which could cause affected computers to download malicious files. ",7.5,3.1,,cpe:2.3:a:hikvision:localservicecomponents:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2026-2985,2026-02-23,A security flaw has been discovered in Tiandy Video Surveillance System 视频监控平台 7.17.0. This impacts the function downloadImage of the file /com/tiandy/easy7/core/bo/CLSBODownLoad.java. Performing a manipulation of the argument urlPath results in server-side request forgery. The attack is possible to be carried out remotely. The exploit has been released to the public and may be used for attacks. The vendor was contacted early about this disclosure but did not respond in any way.,6.3,3.1,CWE-918,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2023-28810,2023-06-15,Some access control/intercom products have unauthorized modification of device network configuration vulnerabilities. Attackers can modify device network configuration by sending specific data packets to the vulnerable interface within the same local network.,4.3,3.1,CWE-284,cpe:2.3:o:hikvision:ds-k1t804af_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804af:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t804amf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341am_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341am:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341amf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671m_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671m:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671mf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671mf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343efwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343efx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ewx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ex_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mfwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mfx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341c_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341c:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ewx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ex_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6350-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6350-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6351-te1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-te1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6351-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-le1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-le1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh63le1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh63le1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-tde1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-tde1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-te1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-te1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-wtde1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wtde1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh8520-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh8520-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6220-le1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6220-le1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh9310-wte1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9310-wte1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh9510-wte1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9510-wte1\(b\):-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2025-34132,2025-07-16,"A command injection vulnerability exists in LILIN Digital Video Recorder (DVR) devices prior to firmware version 2.0b60_20200207 via the Server field in the NTPUpdate configuration. The web service at /z/zbin/dvr_box fails to properly sanitize input, allowing remote attackers to inject and execute arbitrary commands as root by supplying specially crafted XML data to the DVRPOST interface.",,,CWE-20|CWE-78,,Maybe,Low,"No CPE is published, and while the description references a camera it does not establish whether the device is a home product or a commercial/industrial one. Insufficient evidence to decide — needs human review."
vendor_only,CVE-2023-28812,2023-11-23,"There is a buffer overflow vulnerability in a web browser plug-in could allow an attacker to exploit the vulnerability by sending crafted messages to computers installed with this plug-in, which could lead to arbitrary code execution or cause process exception of the plug-in.",9.8,3.1,CWE-120,cpe:2.3:a:hikvision:localservicecomponents:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'hikvision' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
