Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Review Status,Needs Human Review,Review Reason
keyword_only,CVE-2013-3127,2013-07-10,"The Microsoft WMV video codec in wmv9vcm.dll, wmvdmod.dll in Windows Media Format Runtime 9 and 9.5, and wmvdecod.dll in Windows Media Format Runtime 11 and Windows Media Player 11 and 12 allows remote attackers to execute arbitrary code via a crafted media file, aka ""WMV Video Decoder Remote Code Execution Vulnerability.""",9.3,2.0,CWE-94,cpe:2.3:a:microsoft:windows_media_format_runtime:9:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_format_runtime:9.5:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_format_runtime:11:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:11:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:12:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2012-5855,2013-07-10,The SHAddToRecentDocs function in VideoLAN VLC media player 2.0.4 and earlier might allow user-assisted attackers to cause a denial of service (crash) via a crafted file name that triggers an incorrect string-length calculation when the file is added to VLC.  NOTE: it is not clear whether this issue crosses privilege boundaries or whether it can be exploited without user interaction.,4.3,2.0,CWE-189,cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.3:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-1868,2013-07-10,Multiple buffer overflows in VideoLAN VLC media player 2.0.4 and earlier allow remote attackers to cause a denial of service (crash) and execute arbitrary code via vectors related to the (1) freetype renderer and (2) HTML subtitle parser.,9.3,2.0,CWE-119,cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.3:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-1954,2013-07-10,The ASF Demuxer (modules/demux/asf/asf.c) in VideoLAN VLC media player 2.0.5 and earlier allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted ASF movie that triggers an out-of-bounds read.,6.8,2.0,CWE-119,cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.3:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.4:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-3245,2013-07-10,"plugins/demux/libmkv_plugin.dll in VideoLAN VLC Media Player 2.0.7, and possibly other versions, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted MKV file, possibly involving an integer overflow and out-of-bounds read or heap-based buffer overflow, or an uncaught exception.  NOTE: the vendor disputes the severity and claimed vulnerability type of this issue, stating ""This PoC crashes VLC, indeed, but does nothing more... this is not an integer overflow error, but an uncaught exception and I doubt that it is exploitable. This uncaught exception makes VLC abort, not execute random code, on my Linux 64bits machine."" A PoC posted by the original researcher shows signs of an attacker-controlled out-of-bounds read, but the affected instruction does not involve a register that directly influences control flow",6.3,3.1,CWE-119|CWE-122|CWE-125,cpe:2.3:a:videolan:vlc_media_player:2.0.7:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-5715,2013-09-09,Buffer overflow in Gretech GOM Media Player before 2.2.53.5169 has unspecified impact and attack vectors.,10.0,2.0,CWE-119,cpe:2.3:a:gomlab:gom_player:*:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.6:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.9:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.11:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.12:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.1:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.2:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.3:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.6:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.8:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.9.3753:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.9.3754:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.14.4525:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.15.4610:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.16.4631:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.17.4710:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.18.4762:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.21.4846:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.25.5015:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.27.5031:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.28.5039:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.33.5071:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.37.5085:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.39.5101:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.40.5106:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.43.5119:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.47.5133:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.49.5139:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-5716,2013-09-09,Gretech GOM Media Player 2.2.53.5169 and possibly earlier allows remote attackers to cause a denial of service (application crash) via a crafted WAV file.,4.3,2.0,CWE-20,cpe:2.3:a:gomlab:gom_player:*:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.6:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.9:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.11:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.0.12:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.1:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.2:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.3:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.6:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.8:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.9.3753:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.9.3754:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.14.4525:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.15.4610:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.16.4631:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.17.4710:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.18.4762:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.21.4846:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.25.5015:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.27.5031:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.28.5039:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.33.5071:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.37.5085:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.39.5101:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.40.5106:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.43.5119:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.47.5133:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.49.5139:*:*:*:*:*:*:*|cpe:2.3:a:gomlab:gom_player:2.1.50.5145:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-2760,2013-04-16,Buffer overflow in Groovy Media Player 3.2.0 allows remote attackers to execute arbitrary code via a long string in a .m3u file.,6.8,2.0,CWE-119,cpe:2.3:a:bestwebsharing:groovy_media_player:3.2.0:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-6933,2014-01-23,"The parseRTSPRequestString function in Live Networks Live555 Streaming Media 2011.08.13 through 2013.11.25, as used in VideoLAN VLC Media Player, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a (1) space or (2) tab character at the beginning of an RTSP message, which triggers an integer underflow, infinite loop, and buffer overflow.",7.5,2.0,CWE-119|CWE-189,cpe:2.3:a:live555:streaming_media:2011-08-13:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-08-20:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-08-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-09-02:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-09-19:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-10-05:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-10-09:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-10-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-10-27:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-11-02:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-11-08:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-11-20:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-11-27:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-11-28:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-11-29:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-12-02:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-12-19:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-12-20:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2011-12-23:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-01-07:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-01-13:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-01-25:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-01-26:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-02-03:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-02-04:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-02-29:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-03-20:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-03-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-04-04:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-04-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-04-21:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-04-26:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-04-27:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-05-03:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-05-11:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-05-17:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-06-12:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-06-17:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-06-23:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-06-26:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-07-03:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-07-06:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-07-14:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-07-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-07-24:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-07-26:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-08:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-12:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-17:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-20:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-28:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-29:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-08-31:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-09-06:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-09-07:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-09-11:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-09-12:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-09-13:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-09-27:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-01:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-04:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-11:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-12:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-16:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-17:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-21:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-10-24:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-05:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-08:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-16:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-17:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-28:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-29:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-11-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-12-15:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-12-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-12-21:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-12-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-12-23:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2012-12-24:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-03:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-04:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-05:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-15:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-19:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-21:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-23:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-01-25:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-02-05:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-02-11:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-02-27:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-03-07:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-03-23:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-03-31:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-01:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-04:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-05:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-06:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-08:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-16:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-21:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-23:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-29:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-04-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-05-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-06-06:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-06-14:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-06-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-06-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-07-03:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-07-16:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-07-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-07-31:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-08-05:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-08-15:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-08-16:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-08-28:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-08-31:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-09-07:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-09-08:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-09-11:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-09-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-09-27:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-09-30:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-01:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-02:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-03:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-07:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-08:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-09:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-11:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-16:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-18:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-22:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-24:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-10-25:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-11-06:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-11-10:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-11-14:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-11-15:*:*:*:*:*:*:*|cpe:2.3:a:live555:streaming_media:2013-11-25:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-6934,2014-01-23,"The parseRTSPRequestString function in Live Networks Live555 Streaming Media 2013.11.26, as used in VideoLAN VLC Media Player, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a space character at the beginning of an RTSP message, which triggers an integer underflow, infinite loop, and buffer overflow.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-6933.",7.5,2.0,CWE-189,cpe:2.3:a:live555:streaming_media:2013-11-26:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2013-7184,2014-01-24,Gretech GOM Media Player 2.2.56.5158 and earlier allows remote attackers to cause a denial of service (memory corruption) via a crafted AVI file.,4.3,2.0,CWE-119,cpe:2.3:a:gomlab:gom_player:*:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
keyword_only,CVE-2014-1684,2014-03-03,The ASF_ReadObject_file_properties function in modules/demux/asf/libasf.c in the ASF Demuxer in VideoLAN VLC Media Player before 2.1.3 allows remote attackers to cause a denial of service (divide-by-zero error and crash) via a zero minimum and maximum data packet size in an ASF file.,4.3,2.0,CWE-189,cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.3:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.4:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.5:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.6:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.3:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.4:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.4.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.5:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.6:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.6.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.7:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.8:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.9:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.10:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.10.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.11:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.12:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.13:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.3:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.4:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.5:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.6:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.7:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.8:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.0.9:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.1.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:2.1.1:*:*:*:*:*:*:*,No,High,,,,,No,High,,incomplete,,
