cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,matched_terms
CVE-2017-16284,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_name, at 0x9d018958, the value for the `city` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16285,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018e58, the value for the `offset` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16286,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018ea0, the value for the `dststart` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16287,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018f00, the value for the `dstend` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16288,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018f60, the value for the `dst` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16289,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_utc, at 0x9d0193ac, the value for the `offset` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16290,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sun, at 0x9d01980c, the value for the `sunrise` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16291,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sun, at 0x9d019854, the value for the `sunset` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16292,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd g_schd, at 0x9d019c50, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16293,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a010, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16294,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a144, the value for the `on` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16295,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a18c, the value for the `off` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:insteon_hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:insteon_hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16296,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a1d4, the value for the `days` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:insteon_hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:insteon_hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16297,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a21c, the value for the `oncmd` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:insteon_hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:insteon_hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16298,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a264, the value for the `offcmd` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:insteon_hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:insteon_hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16299,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_raw, at 0x9d01aad8, the value for the `d` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:insteon_hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:insteon_hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16300,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ac74, the value for the `id` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:insteon_hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:insteon_hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16301,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ad14, the value for the `flg` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16302,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ad78, the value for the `cmd1` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16303,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01addc, the value for the `cmd2` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16304,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ae40, the value for the `d` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16305,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_exw, at 0x9d01b20c, the value for the `id` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16306,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_exw, at 0x9d01b2ac, the value for the `flg` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16307,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_exw, at 0x9d01b310, the value for the `cmd1` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16308,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_exw, at 0x9d01b374, the value for the `cmd2` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16309,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_exw, at 0x9d01b3d8, the value for the `d` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16310,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_ch, at 0x9d01b7b0, the value for the `ch` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16311,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd UpdateCheck, at 0x9d01bb64, the value for the `type` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16312,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01c028, the value for the `sn_discover` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16313,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01c084, the value for the `s_ddelay` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16314,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01c1cc, the value for the `s_speaker` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16315,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01c3a0, the value for the `s_state` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16316,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01c898, the value for the `g_meta_page` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16317,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01d068, the value for the `g_group` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16318,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01d16c, the value for the `g_group_off` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16319,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01d7a8, the value for the `g_sonos_index` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16320,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01ddd4, the value for the `s_sonos_cmd` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16321,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01e050, the value for the `s_sonos_index` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16322,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01e228, the value for the `c_group` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:2245-222:-:*:*:*:*:*:*,insteon hub
CVE-2017-16323,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01e2f4, the value for the `s_group` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:2245-222:-:*:*:*:*:*:*,insteon hub
CVE-2017-16324,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01e368, the value for the `s_group_vol` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:2245-222:-:*:*:*:*:*:*,insteon hub
CVE-2017-16325,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sonos, at 0x9d01e3a8, the value for the `s_group_cmd` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:2245-222:-:*:*:*:*:*:*,insteon hub
