Category,Direction,Verdicts,Review Reason,cve_id,description,cpe_strings,Difference Type,published,cvss_score,cvss_version,cwe_ids,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Human Verdict 1,Human Notes 1,Human Verdict 2,Human Notes 2
cameras,vendor_only,C:No/High  X:Yes/High  G:Yes/Low,judgments not unanimous,CVE-2021-38691,"A stack buffer overflow vulnerability has been reported to affect QNAP device running QVR Elite, QVR Pro, QVR Guard. If exploited, this vulnerability allows attackers to execute arbitrary code. We have already fixed this vulnerability in the following versions of QVR Elite, QVR Pro, QVR Guard: QuTS hero h5.0.0: QVR Elite 2.1.4.0 (2021/12/06) and later QuTS hero h4.5.4: QVR Elite 2.1.4.0 (2021/12/06) and later QTS 5.0.0: QVR Elite 2.1.4.0 (2021/12/06) and later QTS 4.5.4: QVR Elite 2.1.4.0 (2021/12/06) and later QTS 4.5.4: QVR Pro 2.1.3.0 (2021/12/06) and later QTS 5.0.0: QVR Pro 2.1.3.0 (2021/12/06) and later QTS 4.5.4: QVR Guard 2.1.3.0 (2021/12/06) and later QTS 5.0.0: QVR Guard 2.1.3.0 (2021/12/06) and later",cpe:2.3:a:qnap:qvr_elite:*:*:*:*:*:*:*:*|cpe:2.3:a:qnap:qvr_guard:*:*:*:*:*:*:*:*|cpe:2.3:a:qnap:qvr_pro:*:*:*:*:*:*:*:*,vendor_only,2022-01-14,9.8,3.1,CWE-120|CWE-787,No,High,,Yes,High,,Yes,Low,"QNAP QVR is a video recording software/system and can be used in home NVR contexts, though it is often used in enterprise. Given the scope note allows home DVR/NVR, this is plausible.",No,"QNAP QVR/VioStor/QTS is a video-recording app package on QNAP's general-purpose NAS OS, not a dedicated home camera/NVR appliance — falls under the ""enterprise NVR/VMS"" exclusion in the cameras scope note.",,
cameras,vendor_only,C:No/High  X:Yes/High  G:No/High,judgments not unanimous,CVE-2021-38692,"A stack buffer overflow vulnerability has been reported to affect QNAP device running QVR Elite, QVR Pro, QVR Guard. If exploited, this vulnerability allows attackers to execute arbitrary code. We have already fixed this vulnerability in the following versions of QVR Elite, QVR Pro, QVR Guard: QuTS hero h5.0.0: QVR Elite 2.1.4.0 (2021/12/06) and later QuTS hero h4.5.4: QVR Elite 2.1.4.0 (2021/12/06) and later QTS 5.0.0: QVR Elite 2.1.4.0 (2021/12/06) and later QTS 4.5.4: QVR Elite 2.1.4.0 (2021/12/06) and later QTS 4.5.4: QVR Pro 2.1.3.0 (2021/12/06) and later QTS 5.0.0: QVR Pro 2.1.3.0 (2021/12/06) and later QTS 4.5.4: QVR Guard 2.1.3.0 (2021/12/06) and later QTS 5.0.0: QVR Guard 2.1.3.0 (2021/12/06) and later",cpe:2.3:a:qnap:qvr_elite:*:*:*:*:*:*:*:*|cpe:2.3:a:qnap:qvr_guard:*:*:*:*:*:*:*:*|cpe:2.3:a:qnap:qvr_pro:*:*:*:*:*:*:*:*,vendor_only,2022-01-14,9.8,3.1,CWE-120|CWE-787,No,High,,Yes,High,,No,High,,No,"QNAP QVR/VioStor/QTS is a video-recording app package on QNAP's general-purpose NAS OS, not a dedicated home camera/NVR appliance — falls under the ""enterprise NVR/VMS"" exclusion in the cameras scope note.",,
cameras,vendor_only,C:No/High  X:Yes/High  G:Yes/Low,judgments not unanimous,CVE-2022-27599,"An insertion of sensitive information into Log file vulnerability has been reported to affect product. If exploited, the vulnerability possibly provides local authenticated administrators with an additional, less-protected path to acquiring the information via unspecified vectors.

We have already fixed the vulnerability in the following version:
Windows 10 SP1, Windows 11, Mac OS, and Mac M1: QVR Pro Client 2.3.0.0420 and later
",cpe:2.3:a:qnap:qvr_pro_client:*:*:*:*:*:*:*:*,vendor_only,2023-09-08,4.4,3.1,CWE-532,No,High,,Yes,High,,Yes,Low,"QVR Pro Client is the companion app for a QNAP QVR system. Per the rubric, the companion app is part of the device. QVR is a home/enterprise NVR system.",No,"QNAP QVR/VioStor/QTS is a video-recording app package on QNAP's general-purpose NAS OS, not a dedicated home camera/NVR appliance — falls under the ""enterprise NVR/VMS"" exclusion in the cameras scope note.",,
cameras,vendor_only,C:No/High  X:Yes/High  G:Yes/Low,judgments not unanimous,CVE-2022-27592,"An unquoted search path or element vulnerability has been reported to affect QVR Smart Client. If exploited, the vulnerability could allow local authenticated administrators to execute unauthorized code or commands via unspecified vectors.

We have already fixed the vulnerability in the following version:
Windows 10 SP1, Windows 11, Mac OS, and Mac M1: QVR Smart Client 2.4.0.0570 and later",cpe:2.3:a:qnap:qvr_smart_client:*:*:*:*:*:*:*:*,vendor_only,2024-09-06,6.7,3.1,CWE-428,No,High,,Yes,High,,Yes,Low,"QVR Smart Client is the companion app for a QNAP QVR system. Per the rubric, the companion app is part of the device. QVR is a home/enterprise NVR system.",No,"QNAP QVR/VioStor/QTS is a video-recording app package on QNAP's general-purpose NAS OS, not a dedicated home camera/NVR appliance — falls under the ""enterprise NVR/VMS"" exclusion in the cameras scope note.",,
cameras,vendor_only,C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-7723,A command injection vulnerability exists that can be exploited after authentication in VIGI NVR1104H-4P V1 and VIGI NVR2016H-16MP V2.This issue affects VIGI NVR1104H-4P V1: before 1.1.5 Build 250518; VIGI NVR2016H-16MP V2: before 1.3.1 Build 250407.,,vendor_only,2025-07-22,,,CWE-78,No,Low,"TP-Link VIGI is TP-Link's business/SMB surveillance line (distinct from its consumer Tapo line), leaning to commercial rather than consumer home cameras.",Yes,High,,Yes,High,,Yes,"TP-Link VIGI is a prosumer camera/NVR line sold direct to consumers — same precedent as UniFi (Uniview, Vivotek, Merit LILIN).",,
cameras,vendor_only,C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-7724,An unauthenticated OS command injection vulnerability exists in VIGI NVR1104H-4P V1 and VIGI NVR2016H-16MP V2.This issue affects VIGI NVR1104H-4P V1: before 1.1.5 Build 250518; VIGI NVR2016H-16MP V2: before 1.3.1 Build 250407.,,vendor_only,2025-07-22,,,CWE-78,No,Low,"TP-Link VIGI is TP-Link's business/SMB surveillance line (distinct from its consumer Tapo line), leaning to commercial rather than consumer home cameras.",Yes,High,,Yes,High,,Yes,"TP-Link VIGI is a prosumer camera/NVR line sold direct to consumers — same precedent as UniFi (Uniview, Vivotek, Merit LILIN).",,
cameras,vendor_only,C:No/High  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-52856,"An improper authentication vulnerability has been reported to affect VioStor. If a remote attacker, they can then exploit the vulnerability to compromise the security of the system.

We have already fixed the vulnerability in the following version:
VioStor 5.1.6 build 20250621 and later",cpe:2.3:a:qnap:qvr:*:*:*:*:*:*:*:*|cpe:2.3:a:qnap:qvr:5.1.6:-:*:*:*:*:*:*,vendor_only,2025-08-29,9.8,3.1,CWE-287,No,High,,Yes,High,,Yes,High,,No,"QNAP QVR/VioStor/QTS is a video-recording app package on QNAP's general-purpose NAS OS, not a dedicated home camera/NVR appliance — falls under the ""enterprise NVR/VMS"" exclusion in the cameras scope note.",,
cameras,vendor_only,C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2026-0629,"Authentication bypass in the password recovery feature of the local web interface across multiple VIGI camera models allows an attacker on the LAN to reset the admin password without verification by manipulating client-side state. Attackers can gain full administrative access to the device, compromising configuration and network security.",,vendor_only,2026-01-16,,,CWE-287,No,Low,"TP-Link VIGI is TP-Link's business/SMB surveillance line (distinct from its consumer Tapo line), leaning to commercial rather than consumer home cameras.",Yes,High,,Yes,High,,Yes,"TP-Link VIGI is a prosumer camera/NVR line sold direct to consumers — same precedent as UniFi (Uniview, Vivotek, Merit LILIN).",,
cameras,vendor_only,C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2026-1457,"An authenticated buffer handling flaw in TP-Link VIGI C385 V1 Web API lacking input sanitization, may allow memory corruption leading to remote code execution. Authenticated attackers may trigger buffer overflow and potentially execute arbitrary code with elevated privileges.",cpe:2.3:o:tp-link:vigi_c385_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:vigi_c385:1.0:*:*:*:*:*:*:*,vendor_only,2026-01-29,8.8,3.1,CWE-121,No,Low,"TP-Link VIGI is TP-Link's business/SMB surveillance line (distinct from its consumer Tapo line), leaning to commercial rather than consumer home cameras.",Yes,High,,Yes,High,,Yes,"TP-Link VIGI is a prosumer camera/NVR line sold direct to consumers — same precedent as UniFi (Uniview, Vivotek, Merit LILIN).",,
cameras,vendor_only,C:No/High  X:Yes/Low  G:Yes/High,judgments not unanimous,CVE-2026-22898,"A missing authentication for critical function vulnerability has been reported to affect QVR Pro. The remote attackers can then exploit the vulnerability to gain access to the system.

We have already fixed the vulnerability in the following version:
QVR Pro 2.7.4.14 and later",cpe:2.3:a:qnap:qvr_pro:*:*:*:*:*:*:*:*,vendor_only,2026-03-20,9.8,3.1,CWE-306,No,High,,Yes,Low,"QVR Pro is QNAP surveillance/NVR software; home DVR/NVR is in scope, but the 'Pro' VMS-style product also ships in SMB deployments so category fit is slightly soft.",Yes,High,,No,"QNAP QVR/VioStor/QTS is a video-recording app package on QNAP's general-purpose NAS OS, not a dedicated home camera/NVR appliance — falls under the ""enterprise NVR/VMS"" exclusion in the cameras scope note.",,
cameras,keyword_only,C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2017-3184,"ACTi cameras including the D, B, I, and E series using firmware version A1D-500-V6.11.31-AC fail to properly restrict access to the factory reset page. An unauthenticated, remote attacker can exploit this vulnerability by directly accessing the http://x.x.x.x/setup/setup_maintain_firmware-default.html page. This will allow an attacker to perform a factory reset on the device, leading to a denial of service condition or the ability to make use of default credentials (CVE-2017-3186).",cpe:2.3:o:acti:camera_firmware:a1d-500-v6.11.31-ac:*:*:*:*:*:*:*,keyword_only,2017-12-16,9.8,3.0,CWE-306|CWE-798,No,Low,"ACTi (D/B/I/E series) is a professional/commercial IP surveillance brand, aligning with the enterprise-surveillance exclusion rather than consumer home cameras.",No,High,,Yes,High,,No,"ACTi is a professional/enterprise surveillance brand, same bucket as Bosch/i-PRO/ZKTeco.",,
cameras,keyword_only,C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2017-3185,"ACTi cameras including the D, B, I, and E series using firmware version A1D-500-V6.11.31-AC have a web application that uses the GET method to process requests that contain sensitive information such as user account name and password, which can expose that information through the browser's history, referrers, web logs, and other sources.",cpe:2.3:o:acti:camera_firmware:a1d-500-v6.11.31-ac:*:*:*:*:*:*:*,keyword_only,2017-12-16,9.8,3.0,CWE-598|CWE-200,No,Low,"ACTi (D/B/I/E series) is a professional/commercial IP surveillance brand, aligning with the enterprise-surveillance exclusion rather than consumer home cameras.",No,High,,Yes,High,,No,"ACTi is a professional/enterprise surveillance brand, same bucket as Bosch/i-PRO/ZKTeco.",,
cameras,keyword_only,C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2017-3186,"ACTi cameras including the D, B, I, and E series using firmware version A1D-500-V6.11.31-AC use non-random default credentials across all devices. A remote attacker can take complete control of a device using default admin credentials.",cpe:2.3:o:acti:camera_firmware:a1d-500-v6.11.31-ac:*:*:*:*:*:*:*,keyword_only,2017-12-16,9.8,3.0,CWE-521|CWE-798,No,Low,"ACTi (D/B/I/E series) is a professional/commercial IP surveillance brand, aligning with the enterprise-surveillance exclusion rather than consumer home cameras.",No,High,,Yes,High,,No,"ACTi is a professional/enterprise surveillance brand, same bucket as Bosch/i-PRO/ZKTeco.",,
cameras,keyword_only,C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3577,An unauthenticated remote code execution vulnerability was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker on the same network unauthorized access to the device.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,8.8,3.1,CWE-78|CWE-863,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"Binatone Hubble cameras are baby monitors, which are explicitly excluded from the security camera category scope.",No,"Motorola/Binatone Hubble is a baby-monitor brand, out of cameras scope (redirect to babymonitor). No here; adding vendor term so it is captured correctly under babymonitor.",,
cameras,keyword_only,C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3787,A vulnerability was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker with local access to obtain the MQTT credentials that could result in unauthorized access to backend Hubble services.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,7.8,3.1,CWE-256,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"Binatone Hubble cameras are baby monitors, which are explicitly excluded from the security camera category scope.",No,"Motorola/Binatone Hubble is a baby-monitor brand, out of cameras scope (redirect to babymonitor). No here; adding vendor term so it is captured correctly under babymonitor.",,
cameras,keyword_only,C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3788,An exposed debug interface was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker with physical access unauthorized access to the device.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,6.8,3.1,CWE-1299|CWE-287,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"Binatone Hubble cameras are baby monitors, which are explicitly excluded from the security camera category scope.",No,"Motorola/Binatone Hubble is a baby-monitor brand, out of cameras scope (redirect to babymonitor). No here; adding vendor term so it is captured correctly under babymonitor.",,
